user_id,phone_hash,created_at,age,gender,occupation,income_bracket,city,state,movement_entropy,transaction_entropy,social_entropy,temporal_entropy,credit_risk_score,default_probability,cascade_risk_score,ghost_defaulter_probability,default_status,risk_category,behavioral_fingerprint,composite_stability_score
USR00282,1da61d6332a37bac8d2bcbc802b6426ee9ea1b29bedcd72306c5555f4719456f,2024-05-20 17:10:46,19,O,Arboriculturist,low,Chennai,Haryana,0.4153237067169041,0.37143319548847065,0.38935742270086904,0.38603188544513206,739,0.0531,0.342757239610318,0.06339892821032367,active,low,"{'movement_signature': [0.1595, 0.0535, 0.2153, 0.1908, 0.4232, 0.8764, 0.0761, 0.4175, 0.0224, 0.7704], 'transaction_signature': [0.8985, 0.3021, 0.2627, 0.9301, 0.8874, 0.8006, 0.2047, 0.9194, 0.7443, 0.6818], 'temporal_signature': [0.0304, 0.931, 0.4765, 0.0143, 0.0861, 0.2348, 0.8698], 'social_signature': [0.5798, 0.5574, 0.2701, 0.7029, 0.4797]}",0.391
USR00283,a122fde77f5452c8b9b7d917d89e984a7e8dd850b18fc8e4da482367bcc6dfcf,2024-01-27 04:50:50,19,M,Clinical psychologist,medium,Bangalore,Tamil Nadu,0.7534057796986959,0.6864975047565269,0.6931403166240815,0.6350045784904168,355,0.3326,0.11061525092578339,0.13563713584963022,active,high,"{'movement_signature': [0.9594, 0.8764, 0.7099, 0.7189, 0.2027, 0.2673, 0.6712, 0.9632, 0.1881, 0.6897], 'transaction_signature': [0.8104, 0.9958, 0.0441, 0.5632, 0.857, 0.5589, 0.7029, 0.792, 0.7156, 0.7425], 'temporal_signature': [0.2865, 0.0884, 0.3673, 0.8207, 0.5446, 0.3733, 0.9018], 'social_signature': [0.7262, 0.5408, 0.3207, 0.6393, 0.407]}",0.698
USR00284,61814aed1149fa0bd259781085e8aa3dbc6ebb7f652e4fe3df4043e3411c9cff,2024-02-26 13:58:20,36,M,Visual merchandiser,high,Kolkata,मध्य प्रदेश,0.4542311357721238,0.5503318457147912,0.4989021356041889,0.5084537184355047,647,0.1108,0.38826308227411754,0.07043958643155081,active,medium,"{'movement_signature': [0.8848, 0.3328, 0.3587, 0.4666, 0.7537, 0.8618, 0.1643, 0.0428, 0.5064, 0.8597], 'transaction_signature': [0.6251, 0.5988, 0.5402, 0.832, 0.1594, 0.7987, 0.1395, 0.8163, 0.2058, 0.6932], 'temporal_signature': [0.0817, 0.419, 0.1119, 0.5014, 0.042, 0.1038, 0.004], 'social_signature': [0.9345, 0.6646, 0.1647, 0.2268, 0.7098]}",0.503
USR00285,5c97b15940159bcd038505052a1129d7d06056122bd47cebb44f07b482e2a397,2023-10-10 15:39:16,41,O,Information systems manager,medium,Ahmedabad,मध्य प्रदेश,0.6009406353464267,0.504624205316442,0.5638721799743172,0.4438142844692162,614,0.0923,0.38090748637811134,0.06711978268841005,active,medium,"{'movement_signature': [0.1064, 0.6405, 0.4537, 0.8343, 0.8952, 0.1883, 0.0006, 0.7936, 0.5045, 0.1078], 'transaction_signature': [0.1444, 0.0722, 0.9501, 0.2418, 0.4061, 0.8252, 0.542, 0.0966, 0.8145, 0.0235], 'temporal_signature': [0.0311, 0.1211, 0.1857, 0.7761, 0.0713, 0.2534, 0.951], 'social_signature': [0.4219, 0.3575, 0.403, 0.6978, 0.3002]}",0.533
USR00286,ef795ed99fa6b7ec2cefcdf66ac91a3c2a333e2fe794b6ddc8b3f5f75624ac6d,2025-05-01 05:16:25,48,O,Lawyer,high,Pune,Goa,0.33577733246167923,0.3186672375230116,0.3358234844972692,0.39540269230532354,773,0.0313,0.49999587726373584,0.059209574046326006,active,low,"{'movement_signature': [0.4736, 0.7978, 0.7529, 0.7698, 0.4227, 0.5871, 0.8806, 0.9491, 0.6848, 0.9946], 'transaction_signature': [0.38, 0.9628, 0.759, 0.0868, 0.2522, 0.092, 0.2454, 0.8306, 0.6313, 0.094], 'temporal_signature': [0.3799, 0.3374, 0.6036, 0.4693, 0.3229, 0.5526, 0.704], 'social_signature': [0.4512, 0.6137, 0.095, 0.6838, 0.5934]}",0.343
USR00287,f75687e29e993f0c08985a2848f8b149d913f76ef67a0f2a601667abf8caee80,2023-11-21 14:10:09,47,F,Pensions consultant,high,Mumbai,तमिलनाडु,0.5006217833933978,0.5130099913301738,0.5602615355327434,0.507132584830675,564,0.2389,0.6794647398514442,0.04544860275084188,defaulted,medium-high,"{'movement_signature': [0.5167, 0.1739, 0.4517, 0.8536, 0.0398, 0.6011, 0.4267, 0.6868, 0.9686, 0.0768], 'transaction_signature': [0.4821, 0.249, 0.3873, 0.7445, 0.6539, 0.1766, 0.3767, 0.3023, 0.2234, 0.8656], 'temporal_signature': [0.5836, 0.4934, 0.7138, 0.8084, 0.948, 0.1161, 0.1644], 'social_signature': [0.132, 0.9788, 0.6052, 0.0237, 0.4961]}",0.518
USR00288,6293b5426aedb848da1f4c2362d54bfad4a14a55f7820238120bca4d8284fd8e,2025-07-01 06:25:05,41,O,Estate agent,high,Kolkata,Odisha,0.6193068400632115,0.4212656221071252,0.49473160063257343,0.45578044121904837,602,0.1421,0.5458252471807465,0.06911573268004802,defaulted,medium,"{'movement_signature': [0.2628, 0.9487, 0.3576, 0.4013, 0.9193, 0.9066, 0.8755, 0.121, 0.162, 0.5704], 'transaction_signature': [0.6646, 0.4461, 0.9965, 0.3733, 0.263, 0.0668, 0.79, 0.1855, 0.4133, 0.5597], 'temporal_signature': [0.2322, 0.1474, 0.1332, 0.7015, 0.0112, 0.06, 0.7881], 'social_signature': [0.1128, 0.6659, 0.5856, 0.0089, 0.8804]}",0.502
USR00289,2ac95fbc093e4dc416d1f1d36526ee16b74b1d6a14b0d7c39e6534cb3d210892,2024-05-17 16:13:49,30,O,Trade mark attorney,medium,Pune,हिमाचल प्रदेश,0.5903675873880707,0.49565508734991304,0.4428244979665384,0.43448359428026906,531,0.3221,0.5424260356032643,0.09778417137113506,active,medium-high,"{'movement_signature': [0.0709, 0.6671, 0.8578, 0.1454, 0.7605, 0.4777, 0.9899, 0.0726, 0.1647, 0.6269], 'transaction_signature': [0.4135, 0.6256, 0.9376, 0.828, 0.4064, 0.7524, 0.0429, 0.3205, 0.3946, 0.1926], 'temporal_signature': [0.7265, 0.3737, 0.4498, 0.8364, 0.2247, 0.9075, 0.4794], 'social_signature': [0.9494, 0.5095, 0.4065, 0.8719, 0.6353]}",0.501
USR00290,00aaef8a131cdaa7380da064a642b99389924c2f76c22d267ef53505b5ef38c7,2023-10-13 03:42:00,19,F,Cytogeneticist,low,Hyderabad,Punjab,0.6798224581774066,0.712337334580485,0.7408948747689283,0.7554096030377802,427,0.6865,0.718334458121062,0.015592796740926486,defaulted,high,"{'movement_signature': [0.2808, 0.6502, 0.9867, 0.3415, 0.8363, 0.6053, 0.9193, 0.8554, 0.4699, 0.4878], 'transaction_signature': [0.7574, 0.8395, 0.5896, 0.5602, 0.6822, 0.5993, 0.7858, 0.1373, 0.3371, 0.6914], 'temporal_signature': [0.9752, 0.5327, 0.6164, 0.0629, 0.6291, 0.9342, 0.8748], 'social_signature': [0.5944, 0.2278, 0.9268, 0.3242, 0.2394]}",0.717
USR00291,58c70c23fd4ee679c7afca469425121f967716214626d0bc54a156b617a5c914,2024-05-17 03:43:43,61,F,Advice worker,medium,Pune,त्रिपुरा,0.4504995454497749,0.4527820298042305,0.48476962248934,0.531822225732137,639,0.0749,0.7146512425723894,0.13467705540482008,active,medium,"{'movement_signature': [0.7699, 0.295, 0.6871, 0.3615, 0.5428, 0.3211, 0.798, 0.5817, 0.1734, 0.7246], 'transaction_signature': [0.8761, 0.6386, 0.2057, 0.7899, 0.8304, 0.1831, 0.6475, 0.497, 0.2456, 0.4843], 'temporal_signature': [0.2707, 0.5682, 0.5374, 0.1463, 0.606, 0.2525, 0.9665], 'social_signature': [0.8131, 0.9839, 0.0033, 0.1889, 0.9341]}",0.474
USR00292,7ff6303a101ed750c23189cce34b99c3552c4e2ca8d2e95d59a61ed240697116,2025-06-16 04:07:38,35,O,"Conservator, furniture",high,Ahmedabad,Kerala,0.5151932558050385,0.48409863889096677,0.4531402409836546,0.5963155275996138,558,0.337,0.6024901806217232,0.07853834333522652,defaulted,medium-high,"{'movement_signature': [0.4372, 0.3131, 0.1397, 0.1229, 0.7601, 0.9942, 0.041, 0.0703, 0.1075, 0.5352], 'transaction_signature': [0.1274, 0.0959, 0.743, 0.4233, 0.0399, 0.6603, 0.0599, 0.1114, 0.9768, 0.7196], 'temporal_signature': [0.2842, 0.2407, 0.2204, 0.6037, 0.7517, 0.9279, 0.3536], 'social_signature': [0.2364, 0.023, 0.5841, 0.7624, 0.1718]}",0.51
USR00293,138308c419e5e46fdce18866d369c8864b40a3d0891ea89054f94da5c6bfe081,2025-01-29 23:05:55,28,M,Academic librarian,high,Kolkata,Assam,0.35523217161254583,0.5480912217708412,0.5957344993562788,0.4539458316706871,626,0.1204,0.48900566175319715,0.023395712185405287,active,medium,"{'movement_signature': [0.221, 0.4595, 0.1656, 0.1735, 0.2203, 0.1074, 0.2388, 0.3085, 0.5796, 0.5997], 'transaction_signature': [0.3867, 0.2134, 0.1004, 0.082, 0.7124, 0.4425, 0.7392, 0.3845, 0.6151, 0.3802], 'temporal_signature': [0.5413, 0.2717, 0.8818, 0.4915, 0.7896, 0.5239, 0.3221], 'social_signature': [0.499, 0.6156, 0.8382, 0.6066, 0.373]}",0.481
USR00294,0d5752293207fbb8b27870e661de122505ca4ea6b1dd5716ed1eeb91b8981738,2024-01-12 13:18:17,28,F,Social worker,low,Delhi,आंध्र प्रदेश,0.5549835332728869,0.4435856719526824,0.47065309793517335,0.45482835359687457,676,0.1588,0.6719470279853272,0.13578336456660453,active,medium,"{'movement_signature': [0.8777, 0.9607, 0.6865, 0.5633, 0.6455, 0.0647, 0.7131, 0.0219, 0.5717, 0.3595], 'transaction_signature': [0.0205, 0.4363, 0.4453, 0.4241, 0.4374, 0.3482, 0.2691, 0.9116, 0.2599, 0.1581], 'temporal_signature': [0.2191, 0.5855, 0.5172, 0.5309, 0.1957, 0.0363, 0.3814], 'social_signature': [0.048, 0.2286, 0.7071, 0.1588, 0.6154]}",0.485
USR00295,546a018094cbbabccd49df78868aa3d14fdfa46304698a1788969c898d53a12e,2023-12-07 03:03:39,46,M,Museum education officer,medium,Mumbai,Manipur,0.6296030281226604,0.42832680770531334,0.48717875373141983,0.5742017431795043,632,0.0603,0.24881605642490784,0.06732501271086758,active,medium,"{'movement_signature': [0.0668, 0.8718, 0.6209, 0.5726, 0.7831, 0.8718, 0.8668, 0.7411, 0.2882, 0.4702], 'transaction_signature': [0.4233, 0.1679, 0.0172, 0.9613, 0.6026, 0.077, 0.7728, 0.269, 0.7831, 0.534], 'temporal_signature': [0.7791, 0.5534, 0.3689, 0.1789, 0.5337, 0.1868, 0.7869], 'social_signature': [0.3255, 0.1718, 0.2723, 0.8133, 0.5009]}",0.53
USR00296,f38fa94c90dd7f2f7b19bd1d9fe519a12a431cfd25da456dcce909a01524ddee,2024-08-11 00:50:30,27,M,Artist,low,Mumbai,Haryana,0.36450333998143725,0.5723376581206457,0.5668559839832646,0.5147729006158671,550,0.177,0.3234216419601751,0.04441044884690777,defaulted,medium-high,"{'movement_signature': [0.1099, 0.2482, 0.6401, 0.7545, 0.0671, 0.3774, 0.0006, 0.4608, 0.7988, 0.6775], 'transaction_signature': [0.395, 0.5415, 0.4039, 0.5251, 0.9621, 0.9433, 0.3539, 0.6055, 0.7184, 0.7493], 'temporal_signature': [0.7516, 0.5235, 0.4077, 0.5032, 0.4997, 0.8048, 0.2069], 'social_signature': [0.5998, 0.3675, 0.2984, 0.6044, 0.4124]}",0.497
USR00297,3c7d54d2d0c84bfe269469622f560bfd724592c049578ad6363aeb4cd23eaa2d,2025-06-08 05:58:21,19,M,Radio producer,medium,Hyderabad,Andhra Pradesh,0.49616647779651624,0.5550144115663375,0.5500695007252249,0.48998808691680007,647,0.0531,0.5723439323337334,0.11622586745687977,active,medium,"{'movement_signature': [0.7938, 0.3964, 0.1423, 0.9005, 0.9037, 0.2529, 0.3992, 0.7129, 0.3716, 0.2047], 'transaction_signature': [0.1304, 0.9596, 0.2454, 0.1455, 0.64, 0.1013, 0.374, 0.3506, 0.9094, 0.887], 'temporal_signature': [0.8721, 0.0781, 0.294, 0.8211, 0.5516, 0.0405, 0.9814], 'social_signature': [0.8472, 0.0678, 0.3315, 0.3103, 0.5067]}",0.523
USR00298,e271e2685d3dc8d7f2a7ddb7aa3305b995b4d3a6ab829ad4637c91a68f6f6e9a,2024-10-21 18:30:14,21,M,"Therapist, music",high,Delhi,महाराष्ट्र,0.5184770321911766,0.4437387595037736,0.5042182063628233,0.4048279694443325,618,0.1468,0.42272964319015105,0.12179156441844734,active,medium,"{'movement_signature': [0.6218, 0.2849, 0.0509, 0.517, 0.1233, 0.4384, 0.4875, 0.7636, 0.0362, 0.7793], 'transaction_signature': [0.7287, 0.5664, 0.0673, 0.9681, 0.9329, 0.3779, 0.6606, 0.4399, 0.7225, 0.2671], 'temporal_signature': [0.1422, 0.915, 0.0932, 0.3839, 0.3944, 0.0419, 0.3029], 'social_signature': [0.9536, 0.1945, 0.5693, 0.4176, 0.8259]}",0.47
USR00299,ad22d25e768715a618a6c9149d790be0c1761dd6acf1006cffbb7bedda9eaf0c,2025-03-03 07:36:52,31,M,Press photographer,low,Kolkata,राजस्थान,0.6471278881640835,0.43267828801101543,0.4074921984456594,0.5454475871960291,670,0.1239,0.7296097222929542,0.04067322317930254,active,medium,"{'movement_signature': [0.1656, 0.6726, 0.1142, 0.6694, 0.8117, 0.3427, 0.7279, 0.3721, 0.4689, 0.9565], 'transaction_signature': [0.577, 0.5479, 0.9013, 0.7421, 0.6315, 0.3265, 0.1556, 0.682, 0.7166, 0.52], 'temporal_signature': [0.279, 0.5939, 0.8966, 0.2262, 0.0222, 0.4834, 0.3282], 'social_signature': [0.5088, 0.4989, 0.7243, 0.4047, 0.9521]}",0.515
USR00300,bb28ec0ba04a49487fc12788889fb6a48e57222bede4590f8f5de673e54a382d,2024-01-07 17:35:20,32,M,"Engineer, manufacturing systems",medium,Hyderabad,Nagaland,0.7165042248896327,0.7810349317688617,0.7852103264608937,0.7394763447973269,327,0.712,0.5046749255835586,0.06777030351723208,defaulted,high,"{'movement_signature': [0.5666, 0.2991, 0.2425, 0.6231, 0.9485, 0.6629, 0.775, 0.9261, 0.0569, 0.4059], 'transaction_signature': [0.4322, 0.4142, 0.9784, 0.3338, 0.3704, 0.308, 0.4865, 0.9978, 0.9278, 0.3963], 'temporal_signature': [0.214, 0.4301, 0.2351, 0.2432, 0.8045, 0.3361, 0.598], 'social_signature': [0.5934, 0.8532, 0.1007, 0.0823, 0.7374]}",0.754
USR00301,2ea077760d45fc6f365031a73cf972dd25f307bf63d0f5e09ed1f1e1f4b1131c,2025-07-06 00:34:17,62,O,Fitness centre manager,low,Kolkata,छत्तीसगढ,0.6303122750745569,0.5983674541881052,0.40041745226265213,0.4355146140347192,663,0.1666,0.20678664023532287,0.147718148962417,active,medium,"{'movement_signature': [0.6857, 0.8268, 0.3573, 0.572, 0.0404, 0.8929, 0.3301, 0.0389, 0.5829, 0.9882], 'transaction_signature': [0.6144, 0.8214, 0.1922, 0.1699, 0.3909, 0.9935, 0.1075, 0.5934, 0.6154, 0.5261], 'temporal_signature': [0.8318, 0.2844, 0.0649, 0.6062, 0.26, 0.6435, 0.6999], 'social_signature': [0.0961, 0.6065, 0.689, 0.032, 0.8522]}",0.536
USR00302,4cccc393f9cc1511dc0d804d16c981f955e13b218bca4f74cbd00d638bd4a5e9,2025-08-17 15:09:32,50,F,"Surveyor, land/geomatics",medium,Bangalore,Punjab,0.485752535668206,0.5306978832269571,0.5629276043192953,0.48359391958559433,588,0.2445,0.844397677392513,0.12119605092587926,active,medium-high,"{'movement_signature': [0.6663, 0.2105, 0.4613, 0.7032, 0.0368, 0.0587, 0.8751, 0.1477, 0.9982, 0.1261], 'transaction_signature': [0.7228, 0.2825, 0.3327, 0.32, 0.2393, 0.4816, 0.4099, 0.9299, 0.6683, 0.6716], 'temporal_signature': [0.7294, 0.3025, 0.7091, 0.8956, 0.6562, 0.3642, 0.3908], 'social_signature': [0.3451, 0.0489, 0.8411, 0.8036, 0.3896]}",0.514
USR00303,d83aa8d9aee950ce248163a572a6ffea3f44be0d8cef1deff10b88946fcac656,2025-08-04 06:03:13,63,F,Chartered certified accountant,medium,Ahmedabad,जम्मू और कश्मीर,0.669246890657525,0.6265806508299427,0.6653816368360538,0.7933394233992465,418,0.6292,0.4378787199163724,0.05407037298477527,active,high,"{'movement_signature': [0.5666, 0.6999, 0.0074, 0.7832, 0.9543, 0.4158, 0.4869, 0.9884, 0.1482, 0.8842], 'transaction_signature': [0.24, 0.6039, 0.9571, 0.9073, 0.7208, 0.4179, 0.7709, 0.6315, 0.7114, 0.8002], 'temporal_signature': [0.373, 0.0027, 0.4828, 0.8243, 0.5011, 0.2111, 0.3325], 'social_signature': [0.6587, 0.7365, 0.505, 0.5309, 0.8896]}",0.68
USR00304,51fda61c61070595e65643d735815c277275a4a8200154b3dc1c76f41435296d,2024-12-09 05:00:13,20,F,"Engineer, mining",high,Chennai,Maharashtra,0.369381323755412,0.318195029418354,0.2580386572164181,0.3993580233391726,831,0.0639,0.4651490929395775,0.0498279938590881,defaulted,low,"{'movement_signature': [0.5893, 0.9651, 0.0628, 0.8296, 0.4172, 0.4635, 0.8844, 0.5719, 0.9231, 0.8348], 'transaction_signature': [0.2229, 0.2647, 0.8915, 0.8522, 0.8167, 0.6684, 0.5796, 0.3948, 0.0043, 0.2292], 'temporal_signature': [0.2218, 0.8215, 0.239, 0.0023, 0.0478, 0.0761, 0.8033], 'social_signature': [0.5353, 0.8995, 0.9399, 0.0163, 0.8685]}",0.338
USR00305,5f3eaf04c779db88894fc16f0d917858f7c525e967748ec56434771b42511f20,2023-10-10 12:48:21,52,O,Facilities manager,high,Hyderabad,उडीसा,0.32405287298578295,0.2575114276702326,0.22317433186655322,0.24696668226365615,733,0.0448,0.8914216660799176,0.08850566000939138,active,low,"{'movement_signature': [0.5451, 0.2003, 0.6851, 0.0797, 0.6468, 0.9466, 0.0207, 0.1299, 0.7494, 0.2582], 'transaction_signature': [0.6575, 0.6718, 0.4156, 0.906, 0.2041, 0.1639, 0.0976, 0.9317, 0.3095, 0.5423], 'temporal_signature': [0.5487, 0.0686, 0.9828, 0.8732, 0.853, 0.0033, 0.2396], 'social_signature': [0.7787, 0.7944, 0.9444, 0.9651, 0.1134]}",0.268
USR00306,2752bb2a74e6d3d9aa6a65ce5b9b2fa98f0b1b49f403b8391239c6293852ba3a,2025-03-02 15:28:34,52,F,Mechanical engineer,high,Pune,Uttar Pradesh,0.6005573901076708,0.42441950214094204,0.5335996756171674,0.4556601133726492,515,0.2501,0.16661448094999223,0.12046000385943212,active,medium-high,"{'movement_signature': [0.3879, 0.1893, 0.9449, 0.7253, 0.9109, 0.6203, 0.9694, 0.7665, 0.9921, 0.1623], 'transaction_signature': [0.3421, 0.5221, 0.6895, 0.1942, 0.9911, 0.7573, 0.3514, 0.3402, 0.3893, 0.7568], 'temporal_signature': [0.1036, 0.5124, 0.8118, 0.2124, 0.1901, 0.6375, 0.7735], 'social_signature': [0.7477, 0.0669, 0.993, 0.2268, 0.657]}",0.505
USR00307,456c8372a70d062d1e5134bbbe5b3bc2ef4583d7126f2a1a7c5cf429f7b4410a,2024-04-12 06:45:34,59,F,"Editor, commissioning",low,Ahmedabad,Uttar Pradesh,0.46618268040317445,0.5799941063552567,0.4072758964492521,0.43761610538321993,571,0.3042,0.5567514381135789,0.012396986173635233,active,medium-high,"{'movement_signature': [0.3725, 0.3387, 0.7497, 0.0074, 0.3152, 0.4635, 0.1341, 0.096, 0.5205, 0.7661], 'transaction_signature': [0.5929, 0.4734, 0.5536, 0.5516, 0.7616, 0.1198, 0.8108, 0.7861, 0.6381, 0.246], 'temporal_signature': [0.5371, 0.4256, 0.0389, 0.1066, 0.939, 0.6648, 0.9984], 'social_signature': [0.6959, 0.8157, 0.9993, 0.2807, 0.8497]}",0.483
USR00308,53ddbc9e8231713b6a4bce605be88957470cab0e6eb9b4d402ea7cc9c14b8036,2025-03-02 18:20:45,44,M,"Radiographer, therapeutic",low,Pune,मेघालय,0.571588519140676,0.5962507729011106,0.46555076865073464,0.5423600615457836,609,0.1148,0.7956039079274221,0.14039744431893234,active,medium,"{'movement_signature': [0.8516, 0.3625, 0.0952, 0.2642, 0.3338, 0.8884, 0.1826, 0.2123, 0.8004, 0.2315], 'transaction_signature': [0.2765, 0.8415, 0.5502, 0.5413, 0.8593, 0.8116, 0.5489, 0.5774, 0.6905, 0.2972], 'temporal_signature': [0.5524, 0.2975, 0.8953, 0.7523, 0.0407, 0.9188, 0.4202], 'social_signature': [0.6579, 0.269, 0.0521, 0.0687, 0.949]}",0.552
USR00309,003100f5a6c22c37aeac5be5a2b6c3a0167798e9f97cc06a8001f3006d9160f8,2023-12-20 00:31:14,41,F,IT sales professional,high,Mumbai,आंध्र प्रदेश,0.362757454371206,0.42137818673891164,0.43176138936110414,0.5879314341562845,513,0.3283,0.8160196172839828,0.04466060751290054,active,medium-high,"{'movement_signature': [0.1851, 0.9182, 0.7007, 0.1039, 0.8122, 0.4703, 0.7287, 0.1267, 0.7379, 0.8222], 'transaction_signature': [0.6824, 0.2386, 0.4079, 0.6814, 0.8751, 0.5767, 0.7299, 0.8418, 0.4927, 0.2379], 'temporal_signature': [0.4297, 0.6133, 0.3884, 0.825, 0.2927, 0.1362, 0.9737], 'social_signature': [0.4115, 0.5783, 0.2694, 0.6164, 0.8896]}",0.439
USR00310,2eefd7d1a5f3d1099cc921709cf82cf731188c1f17dd5a563cecb9f2ec12f6ea,2024-01-08 22:11:43,25,F,Amenity horticulturist,high,Kolkata,Nagaland,0.2993031710418745,0.23823298774180654,0.25058724238172164,0.22563820716234445,785,0.0554,0.24748634585408108,0.09971487835964989,active,low,"{'movement_signature': [0.671, 0.1324, 0.0402, 0.9981, 0.7449, 0.7313, 0.6841, 0.133, 0.2181, 0.9594], 'transaction_signature': [0.5746, 0.6519, 0.7172, 0.83, 0.0138, 0.107, 0.2063, 0.1444, 0.7243, 0.7856], 'temporal_signature': [0.8688, 0.3251, 0.4111, 0.6595, 0.6803, 0.4434, 0.2015], 'social_signature': [0.6351, 0.2068, 0.3532, 0.87, 0.8581]}",0.257
USR00311,b48c363dfe33d2abfc03049b9ca909a6986b759212e6b955fcbc463de4608a9c,2023-10-14 15:06:29,21,F,Clinical psychologist,low,Chennai,Karnataka,0.43216923498537574,0.4866586781495549,0.431721019836373,0.5562786175145755,662,0.1136,0.7669520322060127,0.1147654041962673,active,medium,"{'movement_signature': [0.2038, 0.1104, 0.2872, 0.2834, 0.1771, 0.7691, 0.4732, 0.7626, 0.0653, 0.4544], 'transaction_signature': [0.3032, 0.2243, 0.2009, 0.8638, 0.8395, 0.9635, 0.2696, 0.4804, 0.4381, 0.1335], 'temporal_signature': [0.781, 0.6452, 0.3846, 0.9865, 0.5517, 0.6419, 0.1447], 'social_signature': [0.2677, 0.3708, 0.2548, 0.0988, 0.862]}",0.473
USR00312,a15fa8abf83a1cf6e9e28145b0ca19639e6e423d9a1960fe35cc1374e7fc4388,2024-11-12 19:49:12,24,M,Research scientist (medical),medium,Hyderabad,Chhattisgarh,0.36889033220817713,0.4504197535063478,0.4488588389124526,0.5915357927507862,695,0.1025,0.8450973007438077,0.1298190220140157,active,medium,"{'movement_signature': [0.9244, 0.9218, 0.6275, 0.9775, 0.0034, 0.9586, 0.3274, 0.6896, 0.5539, 0.568], 'transaction_signature': [0.0015, 0.1934, 0.1085, 0.3063, 0.7642, 0.2512, 0.8046, 0.5862, 0.6288, 0.6698], 'temporal_signature': [0.9607, 0.5652, 0.3569, 0.3799, 0.6246, 0.8903, 0.3247], 'social_signature': [0.8578, 0.3569, 0.7589, 0.5325, 0.4932]}",0.454
USR00313,d776d2d117984accf259a236c21e989cbb9b96c910d49c33819ff00f78b60a11,2023-12-28 21:32:12,26,M,"Biochemist, clinical",medium,Mumbai,Uttar Pradesh,0.519547688728404,0.5733103112040113,0.4409918702648325,0.4824719749912332,588,0.1653,0.8967648430980167,0.020164554971204104,active,medium-high,"{'movement_signature': [0.9759, 0.4413, 0.1357, 0.738, 0.2185, 0.0969, 0.2565, 0.9182, 0.4091, 0.9913], 'transaction_signature': [0.643, 0.8898, 0.8931, 0.0935, 0.9236, 0.6118, 0.0935, 0.2503, 0.5983, 0.7464], 'temporal_signature': [0.9383, 0.2412, 0.476, 0.2771, 0.167, 0.7573, 0.7287], 'social_signature': [0.9262, 0.4895, 0.9923, 0.7957, 0.8875]}",0.513
USR00314,8717c7a7d8b93f41a994d2acf0e9b0d7ca18219bf513af2dd321752bcf1af046,2025-02-21 01:18:25,35,M,"Scientist, physiological",medium,Delhi,Telangana,0.8274433186106565,0.7392758166029435,0.7869309654189641,0.7506654775922832,428,0.5914,0.5450294893737972,0.033001209674521616,active,high,"{'movement_signature': [0.9807, 0.5717, 0.6673, 0.1925, 0.8223, 0.2342, 0.0452, 0.1794, 0.8273, 0.1976], 'transaction_signature': [0.295, 0.0613, 0.4495, 0.6186, 0.0315, 0.7257, 0.7241, 0.3666, 0.7566, 0.7611], 'temporal_signature': [0.8347, 0.4318, 0.6879, 0.8336, 0.1591, 0.3781, 0.1714], 'social_signature': [0.0351, 0.1751, 0.8429, 0.4204, 0.0848]}",0.778
USR00315,7bfebbe5cd6f2e5c09cc44740288b82c3e93afdec4e89e06d51ec1c2f239894d,2025-06-15 09:11:08,32,O,Psychiatrist,low,Chennai,Rajasthan,0.3825319173215742,0.45322802024140507,0.504052373340312,0.5109994663057158,509,0.1807,0.6417133958987342,0.14299536277449085,active,medium-high,"{'movement_signature': [0.899, 0.9171, 0.9844, 0.8864, 0.1574, 0.9972, 0.5328, 0.5673, 0.9536, 0.4249], 'transaction_signature': [0.6109, 0.7947, 0.2792, 0.2602, 0.2141, 0.7334, 0.7718, 0.02, 0.4058, 0.3755], 'temporal_signature': [0.5354, 0.9272, 0.8747, 0.1153, 0.6945, 0.9008, 0.2297], 'social_signature': [0.7003, 0.9496, 0.1132, 0.4793, 0.9093]}",0.454
USR00316,032803517b378f08c9ec4180dc3096d4bcb402a62f41a7f1e50057405612d7b9,2024-04-12 05:58:00,32,M,Transport planner,low,Bangalore,अंडमान और निकोबार,0.511707611849455,0.5816002518694969,0.5016831962142931,0.5213802792782642,606,0.1173,0.8075368110786255,0.04380926277831497,active,medium,"{'movement_signature': [0.3391, 0.5376, 0.2597, 0.3321, 0.1362, 0.1783, 0.4277, 0.8502, 0.2053, 0.8029], 'transaction_signature': [0.2205, 0.6362, 0.518, 0.6248, 0.0714, 0.7209, 0.5467, 0.7377, 0.3218, 0.1646], 'temporal_signature': [0.2763, 0.8472, 0.03, 0.7655, 0.78, 0.7753, 0.6909], 'social_signature': [0.8629, 0.7231, 0.0836, 0.1649, 0.7422]}",0.533
